pitcher,pitch_type,n_pitches,usage_rate,velo_mean,velo_std,spin_mean,spin_std,ivb_mean,ivb_std,hb_mean,hb_std,extension_mean,p_throws
500779,CH,649,0.21518567639257294,85.51926040061633,0.9754780760426977,1357.57781201849,87.01752626513877,3.986995377503852,2.53784315960549,14.37744221879815,2.396085076655845,6.429121725731895,L
500779,CU,426,0.14124668435013263,78.42723004694835,0.9126872171591123,2191.392018779343,84.43962734144436,-6.019154929577464,1.5684708895081432,-5.455492957746479,2.05340013376888,6.4356807511737095,L
500779,FF,499,0.16545092838196288,90.17755511022044,0.9673262711870553,2118.76753507014,77.43917206178493,15.351823647294589,2.0417829442247855,4.128817635270542,2.1009768250237237,6.528056112224449,L
500779,SI,1139,0.3776525198938992,90.48437225636523,0.8869795442503408,2099.7401229148377,85.23483056406815,12.03350307287094,1.7491489074615267,13.697699736611062,1.9596968968025044,6.555399473222125,L
500779,SV,303,0.10046419098143236,79.18943894389439,1.2928051084413792,2228.366336633663,85.63259608368764,-0.4411881188118812,2.4978239352512417,-8.671287128712871,3.2062584691391454,6.4930693069306935,L
502043,CH,36,0.12857142857142856,85.42777777777778,1.0856495385873477,1745.611111111111,72.02867594736252,4.213333333333333,1.811228470245698,-13.206666666666665,2.2013087016590833,7.033333333333334,R
502043,CU,31,0.11071428571428571,78.78709677419356,0.7093386288103728,2453.064516129032,43.99995112411753,-10.544516129032257,1.6226620899203001,7.9316129032258065,2.0018443109196307,6.912903225806453,R
502043,FC,29,0.10357142857142858,87.54482758620692,0.8728386395207267,2367.103448275862,55.39039681310561,6.442758620689656,1.8091491618037394,3.806896551724138,1.8487391522878425,6.8999999999999995,R
502043,FF,26,0.09285714285714286,91.51923076923079,0.7668216119902895,2265.230769230769,63.527195872198035,16.527692307692305,1.0414770576150303,-5.510769230769229,1.8658122586732528,6.865384615384615,R
502043,SI,100,0.35714285714285715,90.90399999999998,0.9838000946648802,2070.5,70.41858971733087,6.6888,1.768871854138574,-13.988399999999999,1.765961391526903,6.951999999999999,R
502043,ST,53,0.18928571428571428,81.20377358490566,0.8728737383694036,2429.754716981132,61.83971391999498,0.6950943396226414,2.8592869085742807,12.982641509433964,2.4392623025315516,6.883018867924529,R
502085,FC,162,0.5078369905956113,91.75555555555556,0.9788445463722695,2683.3395061728397,74.8768897317703,14.085185185185185,2.4163424498730848,3.8977777777777782,2.1627817376518825,6.563580246913581,R
502085,KC,108,0.3385579937304075,84.52314814814815,1.3928124228110284,2679.6574074074074,75.00556515639755,-11.361111111111109,2.5728152271677844,7.4077777777777785,2.6148302185134487,6.501851851851853,R
502085,SI,16,0.050156739811912224,91.23125,1.0254876888583306,2406.9375,64.6802069157688,14.264999999999999,2.1666010246466705,-11.655000000000001,3.0128922981082478,6.65625,R
502085,SL,30,0.09404388714733543,83.65666666666668,1.5303106138012132,2650.266666666667,90.1236443136196,7.023999999999999,3.2732748549216075,12.456,3.591355137568259,6.456666666666667,R
506433,CU,180,0.15267175572519084,71.08388888888888,1.9936257049086477,2507.883333333333,109.35551550310447,-13.760666666666667,2.045447759370268,11.724666666666668,2.1794172764306676,6.681111111111111,R
506433,FC,139,0.11789652247667515,90.72877697841726,0.9332229182346199,2518.028776978417,85.97412337745797,10.616115107913668,1.727725954010474,-1.4028776978417266,2.1152785284802884,6.641007194244605,R
506433,FF,198,0.16793893129770993,93.88737373737372,0.9571489876108311,2371.2979797979797,88.22126713890194,14.41878787878788,2.1903476639077963,-10.666666666666666,2.7735604488548247,6.6803030303030315,R
506433,FS,121,0.10262934690415607,86.33966942148759,1.405197455807248,1134.6694214876034,271.1626015397942,1.2942148760330578,5.00015695621416,-5.8512396694214885,5.385625864318206,6.705785123966941,R
506433,KC,15,0.01272264631043257,78.61999999999999,1.4919785521246616,2551.4666666666667,404.0383409435061,-11.504,3.096460652330104,10.112000000000002,2.164978389862455,6.586666666666667,R
506433,SI,236,0.2001696352841391,93.38728813559322,1.129831213918142,2273.2796610169494,93.13987519061264,6.619322033898306,3.120823603463992,-16.152203389830508,2.312497088428105,6.7186440677966095,R
506433,SL,163,0.13825275657336725,85.85460122699386,1.6945519985532913,2748.282208588957,86.23049138486188,1.6395092024539877,2.7142822536892823,5.521472392638037,1.5694294918181846,6.534969325153375,R
506433,ST,117,0.09923664122137404,82.8059829059829,1.4951237175363639,2744.91452991453,85.12471303810791,2.841025641025641,3.1202319168379318,13.843076923076922,2.732901218781615,6.5376068376068375,R
518397,CH,47,0.13583815028901733,83.3340425531915,1.0681712522984388,1479.0851063829787,170.80523230291763,3.10468085106383,3.41559139386472,8.609361702127659,2.430519182553854,6.31063829787234,L
518397,SI,226,0.653179190751445,91.10044247787611,1.008298799964491,2188.146017699115,91.94288520394795,3.3042477876106195,1.5247969950476012,13.179823008849558,2.08048626038386,6.253982300884956,L
518397,SL,73,0.21098265895953758,83.13287671232877,1.356369213349512,2386.2876712328766,166.24467238347944,-2.092602739726028,2.093512483972318,-3.708493150684931,1.5754573156466847,6.1945205479452055,L
518489,FC,52,0.12560386473429952,89.17115384615384,1.016594958280142,2334.1153846153848,80.83671604310436,10.301538461538463,2.1143388941406767,2.4853846153846155,1.9618003551544592,6.907692307692309,R
518489,FF,147,0.35507246376811596,93.9938775510204,0.8797746045246846,2270.0,73.14921885555636,15.695510204081634,1.5052306898577654,-8.224489795918368,1.9245804323666467,6.868027210884354,R
518489,SI,71,0.17149758454106281,93.90985915492956,0.7107651670815185,2226.845070422535,68.18454954592488,10.847323943661971,1.6051675103921432,-15.275492957746481,1.8122320796917772,6.864788732394367,R
518489,SL,144,0.34782608695652173,85.32430555555555,1.0568621274000483,2371.840277777778,78.03214894166229,2.5625,2.4424828305685953,5.359166666666667,1.3738046297924464,7.0055555555555555,R
518585,FF,429,0.26514215080346104,93.58181818181818,0.8999716789653313,2256.214452214452,69.38478432133654,17.37958041958042,1.3410962217072246,-5.753846153846153,2.0557135752285296,6.9006993006993005,R
518585,FS,898,0.5550061804697157,80.32861915367482,0.9556931958906827,786.3195991091314,159.99036786452683,0.7524721603563475,4.071230480755077,-4.409799554565701,3.0533953840189243,6.9397550111358575,R
518585,SI,139,0.08590852904820766,92.99208633093527,0.8545754728926953,2066.971223021583,79.81381799347953,13.61179856115108,1.695644570614074,-14.194532374100717,1.9641258051082546,6.974100719424461,R
518585,SL,152,0.09394313967861558,82.34407894736842,1.0225104512253695,2596.815789473684,98.61292454903831,2.987368421052632,3.7319694101019323,10.580526315789472,4.335552057314847,6.840789473684212,R
518876,CH,1190,0.26521060842433697,88.40327731092438,1.1676380659516052,2158.7697478991595,82.42279008514569,0.09811764705882352,2.076518035518348,-15.135630252100842,1.9683241981762285,6.065966386554622,R
518876,CU,469,0.10452418096723869,81.99680170575692,1.5846655681032915,2597.790598290598,92.61986826308754,-9.41321961620469,1.918106058391536,7.976545842217484,2.0420868768323137,6.012606837606837,R
518876,FC,816,0.18185870291954534,90.7671568627451,1.1731556750664314,2372.2083333333335,82.62418861306465,12.155588235294116,2.0428960910508263,-3.2538235294117652,2.167851462603456,6.015563725490194,R
518876,FF,1102,0.245598395364386,91.97377495462794,1.2526636818791201,2365.663033605813,88.88037919007033,14.763920145190562,1.607118323320466,-9.531833030852994,1.7793819910314292,6.049818511796733,R
518876,SI,528,0.11767327835970581,92.32765151515152,1.098106260069476,2227.3958333333335,88.13718682696329,6.266818181818182,1.9913655430113035,-16.658636363636365,1.819599293932,6.053598484848484,R
518876,SL,380,0.08468910184978828,86.08552631578948,1.1322688301773303,2336.8526315789472,84.20398256063874,3.685578947368421,1.3445366561043948,1.8145263157894735,1.8115243910470602,6.106578947368421,R
518886,CH,24,0.030848329048843187,88.37083333333332,0.945230207371482,1709.0833333333333,125.23505436011003,2.1799999999999997,1.857572047874181,-16.515,1.3717808165649685,6.629166666666666,R
518886,FF,515,0.6619537275064268,93.57126213592232,0.9448762910932506,2290.6058252427183,83.73637275188455,14.924504854368932,1.6209998048100709,-11.902601941747573,1.7574482482088651,6.717087378640777,R
518886,KC,93,0.11953727506426735,83.86559139784946,1.3587473949941762,2623.548387096774,85.18924152949283,-7.9625806451612915,2.1945529916362423,12.345806451612901,2.6846141017239913,6.539784946236559,R
518886,SI,30,0.038560411311053984,93.93000000000002,0.9128016742708808,2135.0333333333333,61.83821122749341,9.504,1.4428936443707543,-17.624000000000002,1.5379556515735089,6.880000000000001,R
518886,ST,111,0.14267352185089974,85.27117117117118,1.398270840417314,2632.252252252252,75.18806342262634,-0.037837837837837875,2.692193902717263,14.052972972972976,2.5469905930491934,6.608108108108108,R
519008,CH,33,0.11458333333333333,80.86666666666666,0.6546309392830948,1767.4545454545455,51.92608382901777,-1.1236363636363635,2.4072674059265546,15.312727272727273,2.1786568005414373,5.536363636363637,L
519008,SI,146,0.5069444444444444,87.90821917808219,0.7959818789580986,1943.1575342465753,73.71797968644111,-1.476986301369863,1.6825142802542061,17.842191780821917,1.6931751414186857,5.416438356164384,L
519008,ST,105,0.3645833333333333,78.05809523809525,0.6480415692360132,2400.0476190476193,71.2528516234183,-1.6742857142857144,2.7046821429708694,-16.057142857142857,2.464391684295817,5.634285714285714,L
519141,FF,1083,0.7547038327526132,92.60646352723916,1.0165428142787956,2618.5521698984303,102.47228470887748,17.68864265927978,1.9026936603577478,2.0462049861495846,2.2809953202719764,5.792059095106186,L
519141,KC,352,0.24529616724738676,84.01392045454546,1.3857658458085473,2275.778409090909,109.01834336763787,-10.336022727272727,2.471355690921271,-4.078295454545454,2.5123688197092173,5.729261363636365,L
519151,CH,37,0.05597579425113464,88.7108108108108,0.8611309694503774,2065.6486486486488,117.64901100217456,5.1113513513513515,2.0385209264482835,-10.644324324324325,2.7438461859025356,6.4135135135135135,R
519151,CU,163,0.24659606656580937,81.3644171779141,1.0318197386348213,3240.312883435583,90.57856023217217,-11.95361963190184,1.6430500176804919,16.364907975460124,2.692213823093736,6.146625766871166,R
519151,FF,243,0.367624810892587,93.36008230452676,0.941738322241448,2573.7366255144034,76.87897390207034,15.97185185185185,1.8815198123877712,0.2118518518518519,2.2892413361890886,6.434567901234567,R
519151,SI,78,0.11800302571860817,93.37820512820514,0.8571543733270102,2371.974358974359,86.04483493919679,9.146153846153846,1.8045809174742728,-13.244615384615384,2.3896224188551853,6.420512820512819,R
519151,SL,140,0.2118003025718608,88.78071428571428,0.843843248815459,2706.0214285714287,96.48546823578313,2.616,1.8752445595903968,4.766571428571428,1.7858765541894825,6.298571428571428,R
519242,CH,374,0.09674081738230729,87.55748663101605,2.1148485881403256,1832.1725067385444,106.82196554622432,-0.3718716577540108,2.0107443900831514,16.298823529411766,1.8956806288303498,6.64798927613941,L
519242,FF,1596,0.4128297982410761,95.32637844611529,1.829154260505757,2290.2007575757575,106.00608499647457,9.469999999999999,1.8478673974328619,14.811654135338344,1.8266819420176115,6.657429467084639,L
519242,SI,224,0.05794102431453699,94.87008928571429,1.7813805275461403,2159.21198156682,96.22399237003883,2.117142857142857,2.245130027523321,18.134464285714284,1.6795338021131767,6.628124999999999,L
519242,SL,1672,0.4324883600620797,79.15747607655501,2.194101028481951,2409.0397350993376,140.0321163194131,-3.4879665071770334,2.1232980632836798,-11.24877990430622,3.12863854110515,6.4147727272727275,L
519326,CH,34,0.09239130434782608,87.1705882352941,1.6933970541156909,1487.6176470588234,260.4762554996988,4.6905882352941175,3.205590704488938,-11.841176470588236,2.7357385183240215,6.055882352941176,R
